DATE DE CLASSEMENT,TYPE D'HÉBERGEMENT,STAR,NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,WEBSITE,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,Email_Primary,Email_Additional,Country,Phone_Primary,Phone_Additional,Website_Status,Scraping_Result
15/11/2021,HÔTEL DE TOURISME,3,HÔTEL LA SOURCE BLEUE,Rue de la Papeterie,52320,GUDMONT-VILLIERS,https://www.hotelsourcebleue.com/fr/,30.0,14.0,reservation@hotelsourcebleue.com,source-bleue@wanadoo.fr,FR,'+33325947035,,OK,Success
15/11/2021,HÔTEL DE TOURISME,3,HÔTEL LE PORTO,Route de Calvi,20150,OTA,https://www.hotel-leporto.com/,78.0,19.0,,,UNK,,,Unavailable,Does Not Exist
15/11/2021,HÔTEL DE TOURISME,4,HÔTEL LE TOMINO,Lieu-dit A Girasca,20248,TOMINO,https://www.hotelletomino.fr/,18.0,9.0,direction@letomino.com,,FR,'0495463598,,OK,Success
15/11/2021,HÔTEL DE TOURISME,3,HÔTEL LES CRÊTES BLANCHES,Rue du Parc des Sports,73150,VAL-D'ISÈRE,https://www.cretes-blanches.fr/,69.0,30.0,cretes-blanches-valdisere@wanadoo.fr,,FR,'+33479060545,,OK,Success
15/11/2021,HÔTEL DE TOURISME,3,HÔTEL PRINCESS,1 rue des Lavandières,66820,VERNET-LES-BAINS,https://hotel-vernet-les-bains.com/fr/,81.0,38.0,,,UNK,'0468055622,,OK,Success
15/11/2021,HÔTEL DE TOURISME,3,HÔTEL SANTATERESA,Quartier Saint-François,20169.0,BONIFACIO,https://www.hotel-santateresa.com/,90.0,40.0,info@hotel-santateresa.com,web@e-corses.com,FR,'+33495731132,,OK,Success
15/11/2021,HÔTEL DE TOURISME,4,JAMES BOUTIQUE HÔTEL COLMAR,15 rue Saint-Eloi,68000.0,COLMAR,https://www.jameshotel-colmar.com/?utm_source=mybusiness&utm_medium=fiche-mybusiness&utm_campaign=fiche-googlemybusiness,64.0,30.0,reservation@jameshotel-colmar.com,,FR,'+33389219370,,OK,Success
15/11/2021,RÉSIDENCE DE TOURISME,4,RÉSIDENCE CAMPO DI FIORI MAISONS DE CHARME,Campo di Fiori,,,,,,,,,,,Unavailable,No URL
15/11/2021,RÉSIDENCE DE TOURISME,3,RÉSIDENCE LE DOMAINE DES CAZELLES,Lieu-dit Bournach et le Pech,46160.0,CAJARC,https://www.domainedescazelles.fr/,498.0,,resa@ateya.fr,,FR,,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,BRIT HÔTEL SAINT-DIZIER,Rue des Mérovingiens,52100.0,SAINT-DIZIER,https://saint-dizier.brithotel.fr/,166.0,76.0,saint-dizier@brithotel.fr,,FR,'0325949060,,OK,Success
16/11/2021,CAMPING,4,CAMPING DOMAINE OYAT,7 rue du Centre,85800.0,LE FENOUILLER,https://www.domaineoyat.com/,360.0,,contact@domaineoyat.com,,FR,'+33251551135,,OK,Success
16/11/2021,CAMPING,4,CAMPING DU LAC VAUBAN,Chemin de Ghissignies,59530.0,LE QUESNOY,http://www.camping-lequesnoy.fr/,370.0,,webmaster@camping-lequesnoy.fr,,FR,'0327491007,,OK,Success
16/11/2021,CAMPING,3,CAMPING DU PHARE DE L'ÎLE VIERGE,Meledan Kelerdut,29880.0,PLOUGUERNEAU,https://www.camping-phare-ile-vierge.com/,250.0,,camping.phare.ile.vierge@gmail.com,,UNK,'0298371019,'0601321488,OK,Success
16/11/2021,CAMPING,3,CAMPING DU VALENTIN,Vieille Route des Eaux-Bonnes,64440.0,LARUNS,https://www.ossau-camping-valentin.com/,393.0,,contact@ossau-camping-valentin.com,%63%6f%6e%74%61%63%74@%6f%73%73%61%75-%63%61%6d%70%69%6e%67-%76%61%6c%65%6e%74%69%6e.%63%6f%6d,FR,'+33559053933,,OK,Success
16/11/2021,CAMPING,3,CAMPING LA FERME DE CASTELLANE,Quartier La Lagne,4120.0,CASTELLANE,http://www.camping-la-ferme.com,192.0,,contact@livada.fr,accueil@camping-la-ferme.com; ccueil@camping-la-ferme.com,UNK,'0492836777,,OK,Success
16/11/2021,CAMPING,5,CAMPING LA VALLÉE DE DEAUVILLE,Avenue de la Vallée,14800.0,SAINT-ARNOULT,https://camping-deauville.com/,1000.0,,contact@campingdeauville.com,,FR,'+33231885817,,OK,Success
16/11/2021,CAMPING,3,CAMPING LES GRANDS PINS,3084 montée du Vieux Camp,83330.0,CASTELLET,https://www.grandpin.com/,660.0,,info@grandpin.com,,FR,'+33469001676,,OK,Success
16/11/2021,CAMPING,4,CAMPING SUD LOISIRS,Route de Marseillan,34300.0,AGDE,https://www.camping-sud-loisirs-agde.fr/,405.0,,,,FR,'0467210910,,OK,Success
16/11/2021,CAMPING,4,CAMPING WHAKA LODGE,Domaine Lacs de Gascogne,32260.0,SEISSAN,https://www.whakalodge.com/,240.0,,,,FR,'+33562662794,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,GRAND HÔTEL DES LECQUES,24 avenue du Port,83270.0,SAINT-CYR-SUR-MER,https://bestwestern-ghl.com,120.0,60.0,reception@bestwestern-ghl.com,contact@bestwestern-ghl.com,FR,'+33494262301,,OK,Success
16/11/2021,HÔTEL DE TOURISME,4,HÔTEL CHÂTEAU CAPITOUL,Route de Gruissan,11100.0,NARBONNE,https://www.chateaucapitoul.com/,16.0,8.0,resa@chateaucapitoul.com,,FR,'+33448220724,'+33430173922; '+33467931233; '+33467931234,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS ARLES,4 rue Gérard Gadiot,13200.0,ARLES,https://all.accor.com/hotel/0692/index.fr.shtml,176.0,81.0,h0692@accor.com,,FR,'+33490931674,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS AVIGNON CENTRE GARE,42 boulevard Saint-Roch,84000.0,AVIGNON,https://all.accor.com/hotel/0944/index.fr.shtml,205.0,98.0,h0944@accor.com,,FR,'+33490853838,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS STYLES MARSEILLE CASTELLANE,31 rue du Rouet,13006.0,MARSEILLE,https://all.accor.com/hotel/7974/index.fr.shtml,96.0,53.0,h7974@accor.com,,FR,'+33491795666,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL KYRIAD AVIGNON PALAIS DES PAPES,26 place de l'Horloge,84000.0,AVIGNON,https://avignon-palais-des-papes.kyriad.com/fr-fr/,82.0,38.0,,,UNK,,,Unavailable,Does Not Exist
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL L'ENCLOS DES LAURIERS ROSES,71 rue du 14 juillet,30210.0,CABRIÈRES,https://www.hotel-lauriersroses.com/,72.0,23.0,contact@hotel-lauriersroses.com,,FR,'+33466752542,,OK,Success
16/11/2021,HÔTEL DE TOURISME,5,HÔTEL LA MIRANDE,4 place de l'Amirande,84000.0,AVIGNON,https://www.la-mirande.fr/fr/,51.0,26.0,mirande@la-mirande.fr,,FR,'+33490142020,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL LA PALUNETTE,Route d'Arlès,13460.0,SAINTES-MARIES-DE-LA-MER,https://www.palunette.fr/,35.0,12.0,,,FR,'0490978630,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL LA ROSIÈRE,14 route de Bayeux,14117.0,TRACY-SUR-MER,https://www.logishotellarosiere.com/,59.0,24.0,logislarosiere@gmail.com,,UNK,'0231223617,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL LE NEPTUNE,14 rue Jean Aicard,13460.0,SAINTES-MARIES-DE-LA-MER,https://www.hotel-le-neptune-en-camargue.fr/,23.0,11.0,contact@le-neptune-en-camargue.fr,,FR,'0622723405,'0490978395,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL MARAIS BASTILLE,36 boulevard Richard Lenoir,75011.0,PARIS 11E ARRONDISSEMENT,https://www.maraisbastille.com/fr/hotel,72.0,37.0,,,FR,'+33148057500,,OK,Success
16/11/2021,HÔTEL DE TOURISME,4,HÔTEL NOVOTEL SUITES PARIS CDG AIRPORT VILLEPINTE,335 rue de la Belle Etoile,95700.0,ROISSY-EN-FRANCE,https://all.accor.com/hotel/3324/index.fr.shtml,346.0,173.0,h3324@accor.com,,FR,'+33148638888,,OK,Success
16/11/2021,HÔTEL DE TOURISME,4,HÔTEL RÉGENT CONTADES,8 avenue de la Liberté,67000.0,STRASBOURG,https://regent-contades.com/fr/,96.0,48.0,info@regent-contades.com,,FR,'+33388150505,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL RÉSIDENCE DE ROHAN,7 avenue de Rohan,17640.0,VAUX-SUR-MER,https://www.residence-rohan.com/,101.0,42.0,info@residence-rohan.com,,FR,'+33546390075,,OK,Success
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL RESTAURANT AU SOLEIL,7 rue du Maréchal Foch,68130.0,WAHLBACH,http://www.hotel-ausoleil.com/,45.0,21.0,,,UNK,,,OK,No Contacts Found
16/11/2021,HÔTEL DE TOURISME,3,HÔTEL SAVOY,Place de l'Eglise,73570.0,BRIDES-LES-BAINS,https://www.savoy-hotel-brides.com/,97.0,44.0,,,UNK,,,OK,No Contacts Found
16/11/2021,HÔTEL DE TOURISME,4,RADISSON BLU HÔTEL PARIS BOULOGNE,33 avenue Edouard Vaillant,92100.0,BOULOGNE-BILLANCOURT,https://www.radissonhotels.com/en-us/hotels/radisson-blu-paris-boulogne,390.0,170.0,,,UNK,,,Unavailable,Does Not Exist
16/11/2021,CAMPING,4,SARL CAMPING LA DUNE DE NORMANDIE,83 route de Cabourg,14810.0,MERVILLE-FRANCEVILLE-PLAGE,camping la dune de normandie,360.0,,,,UNK,,,Unavailable,Connection Failed
17/11/2021,HÔTEL DE TOURISME,3,BRIT HÔTEL LA FERTÉ BERNARD,43 avenue du Général de Gaulle,72400.0,LA FERTÉ-BERNARD,https://ferte-bernard.brithotel.fr/,110.0,49.0,ferte-bernard@brithotel.fr,,FR,'0243938470,,OK,Success
17/11/2021,CAMPING,3,CAMPING DE LA VERDIÈRE,345 route de Manosque,83560.0,LA VERDIÈRE,https://www.camping-la-verdiere-83.com,150.0,,campingdelaverdiere83@gmail.com,,UNK,'0625938784,,OK,Success
17/11/2021,CAMPING,3,CAMPING LES CHEVALIERS DE MALTE,2 impasse du Pré de la Rose,50800.0,VILLEDIEU-LES-POÊLES,https://www.camping-deschevaliers.com/,230.0,,,,UNK,,,Unavailable,Timeout
17/11/2021,CAMPING,4,CAMPING LES PLAYES,419 rue Grand,83140.0,SIX-FOURS-LES-PLAGES,https://www.camplayes.com/,360.0,,,,FR,'+33494255757,,OK,Success
17/11/2021,CAMPING,3,CAMPING MUNICIPAL DE VEULETTES SUR MER,8 rue de Greenock,76450.0,VEULETTES-SUR-MER,https://campingmunicipal-v.wixsite.com/camping-veulettes,333.0,,campingmunicipal-veulettes-sur-mer@orange.fr,,UNK,'0235975344,,OK,Success
17/11/2021,CAMPING,3,CAMPING MUNICIPAL LES FAYSSES,Les Faysses,12110.0,CRANSAC,https://www.campingcransaclesthermes.fr/,141.0,,camping-cransac@orange.fr,cransac@wanadoo.fr,FR,'0565630595,'0565630355,OK,Success
17/11/2021,HÔTEL DE TOURISME,3,HÔTEL CASTILLON DES BAUX,10 bis avenue de la Vallée des Baux,13520.0,MAUSSANE-LES-ALPILLES,https://www.castillondesbaux.com/,40.0,20.0,castillondesbaux@orange.fr,,FR,'+33490543193,,OK,Success
17/11/2021,HÔTEL DE TOURISME,5,HÔTEL LE PETIT NICE PASSEDAT,17 rue des Braves,13007.0,MARSEILLE,https://www.passedat.fr/fr/hotel-5-etoiles-restaurant-etoile-marseille,45.0,16.0,contact@passedat.fr,,FR,'+33491592592,,OK,Success
17/11/2021,HÔTEL DE TOURISME,4,HÔTEL LEGEND,151 bis rue de Rennes,75006.0,PARIS 6E ARRONDISSEMENT,https://legendhotelparis.com/fr/,76.0,38.0,contact@legendhotelparis.com,,FR,'+33145489738,,OK,Success
17/11/2021,HÔTEL DE TOURISME,5,HÔTEL RICHER DE BELLEVAL,Place de la Canourgue,34000.0,MONTPELLIER,https://www.hotel-richerdebelleval.com/,46.0,20.0,contact@hotel-richerdebelleval.com,,FR,'+33499661818,,OK,Success
17/11/2021,HÔTEL DE TOURISME,4,HÔTEL SNOB PARIS,84-86 rue Saint-Denis,75001.0,PARIS 1ER ARRONDISSEMENT,https://snobhotelparis.com/fr/,48.0,24.0,contact@snobhotelparis.com,,FR,'+33140269660,,OK,Success
17/11/2021,HÔTEL DE TOURISME,4,HÔTEL SPA HUSSEREN COLLECTIONS,Rue du Schlossberg,68420.0,HUSSEREN-LES-CHÂTEAUX,https://hotel-spa-collections.com/fr/,192.0,74.0,contact@hotel-spa-collections.com,,FR,'+33389492293,,OK,Success
17/11/2021,HÔTEL DE TOURISME,5,TERRE BLANCHE HÔTEL SPA GOLF RESORT,3100 route de Bagnols-en-Forêt,83440.0,TOURRETTES,https://www.terre-blanche.com/,230.0,115.0,,,UNK,'0494399000,,OK,Success
18/11/2021,CAMPING,3,CAMPING BELLE RIVE,379 rue du Golf,50380.0,SAINT-PAIR-SUR-MER,https://campingbellerive.wixsite.com/saintpairsurmer,332.0,,moulin.loisir@orange.fr,,UNK,'0233907336,,OK,Success
18/11/2021,CAMPING,3,CAMPING FRÉDÉRIC MISTRAL,12 avenue Frédéric Mistral,4120.0,CASTELLANE,https://camping-fredericmistral.fr/,180.0,,contact@camping-frederic-mistral.fr,camping-frederic-mistral@orange.fr,FR,'0492836227,,OK,Success
18/11/2021,CAMPING,3,CAMPING LA ROUILLÉRE,229 chemin des Piboules,83350.0,RAMATUELLE,https://www.camping-var-ramatuelle.com/,260.0,,,,UNK,,,Unavailable,Timeout
18/11/2021,CAMPING,5,CAMPING LE DOMAINE DES ORMES,Les Ormes,35120.0,EPINIAC,https://www.lesormes.com/fr,4123.0,,communication@lesormes.com,,UNK,'0299735309,'0299735300; '0299735310; '0299735394; '0299735444; '0632249698,OK,Success
18/11/2021,CAMPING,4,CAMPING LES PINS,Chemin des Vignes,83630,LES SALLES-SUR-VERDON,https://www.campinglespins.com/,312.0,,,,UNK,,,OK,No Contacts Found
18/11/2021,HÔTEL DE TOURISME,3,HÔTEL CENTER BREST,4 boulevard Léon Blum,29200,BREST,https://www.hotelcenter.com/,322.0,140.0,info@hotelcenter.com,,FR,'+33298807807,,OK,Success
18/11/2021,HÔTEL DE TOURISME,3,HÔTEL DE L'ABEILLE,64 rue d'Alsace Lorraine,45000,ORLÉANS,https://hotel-abeille.com/,45.0,24.0,,,UNK,'0238535487,,OK,Success
18/11/2021,HÔTEL DE TOURISME,3,HÔTEL DE L'EMPEREUR,2 rue Chevert,75007,PARIS 7E ARRONDISSEMENT,https://hotelempereurparis.com/fr/,62.0,31.0,contact@hotelempereur.com,,FR,'+33145558802,,OK,Success
18/11/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS CANNES MOUANS-SARTOUX,20 avenue des Sources,6370,MOUANS-SARTOUX,https://all.accor.com/hotel/6866/index.fr.shtml,145.0,67.0,h6866@accor.com,,FR,'+33492283202,,OK,Success
18/11/2021,HÔTEL DE TOURISME,4,HÔTEL LA MALMAISON,48 boulevard Victor Hugo,6000,NICE,https://www.lamalmaisonnice.com/,98.0,46.0,lesoleia@inwood-hotels.com,,FR,'+33493876256,,OK,Success
18/11/2021,HÔTEL DE TOURISME,4,HÔTEL LE CHÂTEAU DE MEÏ LÉSÉ,23 domaine de Val de Mer,83420,LA CROIX-VALMER,https://www.mei-lese.com/,37.0,14.0,reception@meilese.com,,FR,'+33494551010,,OK,Success
18/11/2021,HÔTEL DE TOURISME,3,HÔTEL LE DOMAINE DE LA HAIE DES GRANGES,Lieu-dit la Haie des Granges,27120,MÉNILLES,https://www.lahaiedesgranges.fr/,42.0,21.0,millesime.lahaiedesgranges@gmail.com,contact@lahaiedesgranges.fr; hotel@lahaiedesgranges.fr; spa.lahaiedesgranges@gmail.com,FR,'+33232547934,,OK,Success
18/11/2021,HÔTEL DE TOURISME,5,HÔTEL RESTAURANT LA VILLA MAURESQUE,1792 route de la Corniche,83700,SAINT-RAPHAËL,https://villa-mauresque.com/,58.0,22.0,contact@villa-mauresque.com,,UNK,'0494830242,,OK,Success
18/11/2021,HÔTEL DE TOURISME,4,HÔTEL RESTAURANT RELAIS SAINT-JACQUES CHÂTEAUROUX,1 bis avenue Marcel Dassault,36130,COINGS,https://www.rsj36.fr/,126.0,59.0,contact@relais-st-jacques36.fr,,FR,'+33254604444,,OK,Success
18/11/2021,HÔTEL DE TOURISME,3,JUM'HÔTEL,2 rue du Lieutenant Didier,52200,SAINTS-GEOSMES,https://jum-hotel-langres.com/,80.0,35.0,jumhotel@gmail.com,contact@hoteleuropelangres.com,FR,'+33325870336,,OK,Success
18/11/2021,RÉSIDENCE DE TOURISME,3,RÉSIDENCE APPART'CITY REIMS CENTRE,33 rue Ponsardin,51100,REIMS,https://www.appartcity.com/fr/destinations/champagne-ardenne/reims/reims-centre.html,265.0,,dpo@appartcity.com,,FR,'+33181909090,'+33310731070,OK,Success
19/11/2021,CAMPING,4,CAMPING LE VILLAGE PARISIEN,2 rue des Otages,77910,VARREDDES,https://www.capfun.com/camping-france-ile_de_france-le_village_parisien-FR.html,1000.0,,village-parisien@capfun.com,,UNK,'0492283848,'0164336874,OK,Success
19/11/2021,HÔTEL DE TOURISME,3,HÔTEL BOREAL,9 rue Paul Deroulede,6300,NICE,https://www.hotelboreal.fr/,126.0,66.0,,,FR,'+33493823636,,OK,Success
19/11/2021,HÔTEL DE TOURISME,3,HÔTEL DE BOURGOGNE,6 rue Victor Hugo,71000,MÂCON,https://www.hoteldebourgogne.com/,129.0,59.0,info@hoteldebourgogne.com,,UNK,'0385211023,,OK,Success
19/11/2021,HÔTEL DE TOURISME,3,HÔTEL DOMAINE DE LA PALMERAIE,Allée de la Palmeraie,97223,LE DIAMANT,http://www.domainedelapalmeraie.com/,18.0,6.0,contact@domainedelapalmeraie.com,,FR-MQ,'+596696502440,,OK,Success
19/11/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS STYLES MARSEILLE PLAN DE CAMPAGNE,Zone Commerciale Plan de Campagne,13170,LES PENNES-MIRABEAU,https://all.accor.com/hotel/B2C6/index.fr.shtml,130.0,60.0,hb2c6@accor.com,,FR,'+33442747474,,OK,Success
19/11/2021,HÔTEL DE TOURISME,3,HÔTEL LE GLACIER,9-11 boulevard Georges Leygues,47300,VILLENEUVE-SUR-LOT,http://www.hotel-restaurantleglacier.fr/,19.0,9.0,,,FR,,,Unavailable,Connection Failed
19/11/2021,HÔTEL DE TOURISME,3,HÔTEL LES MESSUGUES,Impasse des Messugues,6570,SAINT-PAUL-DE-VENCE,https://www.hotel-lesmessugues.com/,36.0,16.0,direction@hotel-lesmessugues.com,,FR,'+33493325332,,OK,Success
19/11/2021,HÔTEL DE TOURISME,4,HÔTEL MAISON LAMELOISE RESTAURANT ÉRIC PRAS,36 place d'Armes,71150,CHAGNY,https://www.lameloise.fr/,32.0,16.0,reception@lameloise.fr,,FR,,,OK,Success
22/11/2021,CAMPING,3,CAMPING ARIA MARINA,Lieu-dit Murteda,20287,MERIA,https://camping-ariamarina.com/,250.0,,,,UNK,,,Unavailable,Connection Failed
22/11/2021,CAMPING,4,CAMPING DE LA FERME ERROMARDIE,40 chemin Erromadie,64500,SAINT-JEAN-DE-LUZ,https://www.camping-erromardie.com/,700.0,,,,UNK,,,Unavailable,Timeout
22/11/2021,CAMPING,3,CAMPING DE LA VÉE,5 rue du Président Coty,61140,BAGNOLES DE L'ORNE NORMANDIE,https://www.campingbagnolesdelorne.com/,988.0,,camping@bagnolesdelorne.com,,UNK,'0233378745,,OK,Success
22/11/2021,CAMPING,3,CAMPING LE PERTUIS DU ROFO,Trevineuc,56130,NIVILLAC,https://hebergement-insolite-bretagne.fr/,38.0,,contact@hebergement-insolite-bretagne.fr,,FR,'0681726435,,OK,Success
22/11/2021,HÔTEL DE TOURISME,3,COMPLEXE HÔTELIER DU DONON,4 col du Donon,67130,GRANDFONTAINE,https://www.donon.fr/,111.0,49.0,contact@donon.fr,,FR,'+33388972032,,OK,Success
22/11/2021,HÔTEL DE TOURISME,4,HÔTEL A CASA DI MA,Route de Calvi,20260,LUMIO,https://www.acasadima.com/,56.0,28.0,contact@acasadima.com,,FR,'+33495606171,,OK,Success
22/11/2021,HÔTEL DE TOURISME,3,HÔTEL AU PETIT VATEL,30 la Clide,23200,MOUTIER-ROZEILLE,https://www.logishotels.com/fr/hotel/logis-hotel-au-petit-vatel-1266?partid=661,17.0,7.0,centralelogis@logishotels.com,,UNK,,,OK,Success
22/11/2021,HÔTEL DE TOURISME,3,HÔTEL AUBERGE DE LA DUNE,1352 rue de la Dune,80550,LE CROTOY,https://www.auberge-de-la-dune.com/,23.0,11.0,contact@auberge-de-la-dune.com,,FR,'+33322250188,,OK,Success
22/11/2021,HÔTEL DE TOURISME,3,HÔTEL DES BAINS,20 rue du Poncel,22770,LANCIEUX,http://www.hotel-des-bains-lancieux.fr/,31.0,12.0,hoteldesbainslancieux@gmail.com,,FR,,,OK,Success
22/11/2021,HÔTEL DE TOURISME,3,HÔTEL DOMAINE CIPINIELLO,Les Cannes,20113,OLMETO,https://www.villas-cipiniello.com/,16.0,8.0,contact@villas-cipiniello.com,,UNK,'0684778450,,OK,Success
22/11/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS TOULOUSE BLAGNAC AÉROPORT,80 avenue du parc,31700,BLAGNAC,https://all.accor.com/hotel/0798/index.fr.shtml,226.0,113.0,h0798@accor.com,,FR,'+33534550455,,OK,Success
22/11/2021,HÔTEL DE TOURISME,3,HÔTEL LE NAUTIC,20 boulevard de la Plage,33120,ARCACHON,https://www.lenautic.fr/,88.0,44.0,contact@lenautic.fr,,FR,'0556830148,,OK,Success
22/11/2021,HÔTEL DE TOURISME,3,HÔTEL LES FLOTS BLEUS,La Marine de Porto,20150,OTA,https://www.hotel-lesflotsbleus.com/,54.0,26.0,info@hotel-lesflotsbleus.com,,FR,'+33682851222,'+33495261126; '+3349526164,OK,Success
22/11/2021,HÔTEL DE TOURISME,5,HÔTEL PARIS BASTILLE BOUTET MGALLERY,22-24 rue Faidherbe,75011,PARIS,https://all.accor.com/hotel/A064/index.fr.shtml,160.0,80.0,ha064-re@accor.com,,FR,'+33140246565,,OK,Success
22/11/2021,HÔTEL DE TOURISME,3,HÔTEL RÉSIDENCE LA RUBANERIE,14 rue des Jardins,67570,ROTHAU,https://www.larubanerie-hotel.com/,35.0,16.0,,,UNK,,,OK,No Contacts Found
22/11/2021,HÔTEL DE TOURISME,3,HÔTEL SAN PELLEGRINO,Plage de San Pellegrino,20213,PENTA-DI-CASINCA,https://www.hotel-sanpellegrino.com/,229.0,92.0,info@hotel-sanpellegrino.com,,FR,'+33495369061,,OK,Success
22/11/2021,RÉSIDENCE DE TOURISME,4,RÉSIDENCE SANTA GIULIA PALACE,Baie de Santa Giulia,20137,PORTO-VECCHIO,https://www.santa-giulia.net,156.0,,info@santa-giulia.net,,FR,'+33495704988,,OK,Success
23/11/2021,CAMPING,4,CAMPING LE CÉNIC,Route de la Roche Bernard,56760,PÉNESTIN,https://www.capfun.com/camping-france-bretagne-cenic-FR.html,2176.0,,cenic@capfun.com,,UNK,'0492283848,'0299904565,OK,Success
23/11/2021,CAMPING,4,CAMPING LES FALAISES,Route de la Corniche,14510,GONNEVILLE-SUR-MER,https://www.capfun.com/camping-france-basse_normandie-falaises-FR.html,1820.0,,falaises@capfun.com,,UNK,'0492283848,'0231248109,OK,Success
23/11/2021,HÔTEL DE TOURISME,3,HÔTEL DE COMPOSTELLE,64-66 avenue de Selves,24200,SARLAT-LA-CANÉDA,https://www.hotel-compostelle-sarlat.com/,54.0,23.0,,,FR,'+33553590853,,OK,Success
23/11/2021,HÔTEL DE TOURISME,4,HÔTEL EMERIA THALASSO & SPA DINARD****,1 avenue Château Hebert,35800,DINARD,https://www.emeriadinard.com/fr/,432.0,170.0,contact@emeriadinard.com,,FR,'+33299167810,,OK,Success
23/11/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS NICE CENTRE NOTRE DAME,41 rue Lamartine,6300,NICE,https://all.accor.com/hotel/3724/index.fr.shtml,98.0,52.0,h3724@accor.com,,FR,'+33493621443,,OK,Success
23/11/2021,HÔTEL DE TOURISME,3,HÔTEL KYRIAD ANGOULÊME NORD CHAMPNIERS,184 route des Platanes,16430,CHAMPNIERS,https://angouleme-nord-champniers.kyriad.com/fr-fr/,88.0,44.0,,,UNK,,,Unavailable,Does Not Exist
23/11/2021,HÔTEL DE TOURISME,5,HÔTEL LA MANDARINE,Chemin de la Belle Isnarde,83990,SAINT-TROPEZ,http://www.hotellamandarine.com,91.0,44.0,,,FR,'+33494790666,'+33384737010; '+33384737011,OK,Success
23/11/2021,HÔTEL DE TOURISME,5,HÔTEL LA SUITE VILLA,Route du Fort d'Arlet,97229,LES TROIS-ÎLETS,https://la-suite-villa.com/,54.0,15.0,reservation@la-suite-villa.com,,FR-MQ,'+596596598800,'059659880020,OK,Success
23/11/2021,HÔTEL DE TOURISME,3,HÔTEL LA VILLA MARLIOZ,15 Montée de Marlioz,73100,AIX-LES-BAINS,https://www.villamarlioz.fr/,247.0,80.0,,,FR,,,Unavailable,Timeout
23/11/2021,HÔTEL DE TOURISME,3,HÔTEL LE RELAIS DE LA POSTE,Lieu-dit Cordesse,15260,NEUVÉGLISE,https://www.relaisdelaposte.com/,20.0,9.0,relais.poste@wanadoo.fr,,UNK,'0966939000,,OK,Success
23/11/2021,HÔTEL DE TOURISME,4,HÔTEL MERCURE PARIS PORTE DE PANTIN,22 avenue Jean Lolive,93500,PANTIN,https://all.accor.com/hotel/2799/index.fr.shtml,252.0,123.0,h2799@accor.com,,FR,'+33148916600,,OK,Success
23/11/2021,HÔTEL DE TOURISME,5,HÔTEL RENAISSANCE PARIS RÉPUBLIQUE,40 rue René Boulanger,75010,PARIS 10E ARRONDISSEMENT,https://www.marriott.fr/hotels/travel/parpr-renaissance-paris-republique-hotel/,285.0,121.0,,,FR,,,Unavailable,Does Not Exist
23/11/2021,HÔTEL DE TOURISME,3,HÔTEL ROYAL COTTAGE,6 avenue du 11 novembre,13260,CASSIS,https://www.royal-cottage.com/fr/hotel-charme-cassis,60.0,25.0,,,UNK,,,Unavailable,Connection Failed
24/11/2021,HÔTEL DE TOURISME,4,BEST WESTERN PREMIER COLLECTION HÔTEL LE MONDIAL,77 rue d'Antibes,6400,CANNES,https://hotellemondial.com/fr/,98.0,49.0,reservation@hotellemondial.com,,FR,'+33493687000,,OK,Success
24/11/2021,CAMPING,3,CAMPING LA BERQUERIE,Rue René Delcourt,76260,LE MESNIL-RÉAUME,https://camping-la-berquerie.fr/,300.0,,camping.de.la.berquerie@orange.fr,,FR,'0689932697,,OK,Success
24/11/2021,CAMPING,5,CAMPING LE DOMAINE DE DIANE,2 avenue des Pins,80120,QUEND,https://www.domainedediane.com/fr/,2500.0,,contact@domainedediane.com,,FR,'+33322277608,,OK,Success
24/11/2021,CAMPING,4,CAMPING LONGCHAMP,773 boulevard de Saint Cast,35800,SAINT-LUNAIRE,https://www.camping-longchamp.com/,650.0,,longchamp@clicochic.com,,UNK,'0299463398,,OK,Success
24/11/2021,HÔTEL DE TOURISME,4,HÔTEL 9CONFIDENTIEL PARIS,58 rue du Roi de Sicile,75004,PARIS 4E ARRONDISSEMENT,https://www.hotel-9confidentiel-paris.fr/fr,58.0,29.0,info@le9hotel-republique.com,info@9hotelconfidentiel.com; info@fee.global,FR,'+33186902333,'+33140181100,OK,Success
